estno,state,county,naics,value,weight,miles
94691,53,43,4245,602.952,1349.04,363.559
94692,53,43,4245,550.963,1773.14,348.97
94693,53,43,4245,1226.12,1800.35,489.779
94694,53,43,4245,1241.32,1862.56,411.825
94695,53,43,4249,21.2904,40.2049,10.8435
94696,53,45,2123,183.254,556.5,183.998
94697,53,45,311 ,167.195,164.99,58.6223
94698,53,45,321 ,233.708,501.335,315.542
94699,53,45,321 ,264.086,514.282,319.304
94700,53,45,327 ,0.96354,14.5868,3.36282
94701,53,45,339 ,178.787,18.2096,8.39671
94702,53,45,339 ,13.9929,32.9286,6.84427
94703,53,45,4233,2.67789,283.947,12.3202
94704,53,45,4233,0.162894,3.0291,0.0981188
94705,53,45,4233,0.782805,35.8216,4.52544
94706,53,45,4244,75.9728,1.36212,0.92885
94707,53,45,4244,11.1059,4.21152,0.585497
94708,53,45,4244,42.2729,16.2441,5.71051
94709,53,45,4249,38.6435,66.2064,25.3203
94710,53,45,4249,50.5292,64.1753,25.9214
94711,53,45,4543,122.21,126.851,8.41119
94712,53,45,4543,243.665,329.373,24.1059
94713,53,47,311 ,87.3975,91.6232,36.9572
94714,53,47,312 ,0.642838,0.0148354,0.0021715
94715,53,47,312 ,23.9141,17.0983,6.21384
94716,53,47,321 ,133.211,332.039,163.444
94717,53,47,327 ,1.02999,15.196,3.74472
94718,53,47,4238,79.0967,12.0711,8.27418
94719,53,47,4244,23.4497,7.25865,1.02076
94720,53,47,4244,22.997,8.32169,1.09999
94721,53,47,4244,119.665,2.1827,1.47549
94722,53,47,4244,141.055,2.19127,1.7432
94723,53,47,4244,72.8283,24.603,9.83445
94724,53,47,4244,78.4157,25.0368,8.67151
94725,53,47,4249,24.2347,54.9168,17.4432
94726,53,47,4543,119.536,159.348,8.46648
94727,53,47,4543,326.598,295.762,22.4702
94728,53,49,311 ,248.34,251.914,99.9628
94729,53,49,311 ,269.287,235.572,95.0383
94730,53,49,5111,28.1395,15.583,9.20465
94731,53,51,327 ,0.729145,13.3957,2.93316
94732,53,53,2123,439.299,1535.78,456.804
94733,53,53,311 ,1067.77,1053.08,442.556
94734,53,53,311 ,1007.87,1100.61,441.03
94735,53,53,311 ,1311.72,1022.32,379.12
94736,53,53,311 ,1042.17,1107.04,492.936
94737,53,53,311 ,1117.63,1130.59,432.889
94738,53,53,311 ,1091.18,1148.44,401.65
94739,53,53,311 ,1296.89,1107.17,469.714
94740,53,53,311 ,1158.57,1128.32,483.073
94741,53,53,311 ,1218.52,1071.63,462.686
94742,53,53,312 ,124.313,83.8831,32.2216
94743,53,53,312 ,115.639,84.5285,29.5774
94744,53,53,312 ,125.917,84.2006,31.7966
94745,53,53,312 ,3.08466,0.0580014,0.011207
94746,53,53,312 ,2.49259,0.0615411,0.0110466
94747,53,53,312 ,3.01992,0.0653829,0.0102902
94748,53,53,314 ,1034.77,173.902,141.546
94749,53,53,314 ,1231.07,211.886,114.021
94750,53,53,314 ,1358.21,194.644,140.135
94751,53,53,316 ,1371.09,247.092,161.647
94752,53,53,321 ,894.259,1939.52,1301.08
94753,53,53,321 ,1048.03,2348.82,1262.75
94754,53,53,321 ,987.98,2302.04,1182.22
94755,53,53,321 ,811.872,2112.19,1490.88
94756,53,53,321 ,779.696,2418.97,1544.9
94757,53,53,321 ,913.062,1996.62,1127.45
94758,53,53,322 ,1145.71,28.84,29.2624
94759,53,53,322 ,1214.69,34.9107,31.579
94760,53,53,322 ,764.597,979.857,658.462
94761,53,53,322 ,622.253,1009.89,580.422
94762,53,53,323 ,119.477,31.4101,38.7426
94763,53,53,323 ,129.692,42.7259,33.3166
94764,53,53,323 ,122.369,41.9376,38.5035
94765,53,53,323 ,138.519,40.3529,32.579
94766,53,53,323 ,135.714,44.6523,35.3269
94767,53,53,323 ,143.76,38.3516,31.444
94768,53,53,324 ,470.991,933.959,91.3432
94769,53,53,324 ,2563.49,6658.88,1627.86
94770,53,53,325 ,205.681,76.6717,39.1227
94771,53,53,325 ,223.442,79.2329,36.4241
94772,53,53,325 ,200.351,62.0199,33.8395
94773,53,53,325 ,203.021,214.538,127.07
94774,53,53,325 ,194.295,264.536,141.137
94775,53,53,325 ,195.697,307.746,122.889
94776,53,53,325 ,94.7799,914.809,99.0401
94777,53,53,325 ,108.359,853.353,102.142
94778,53,53,325 ,113.069,831.043,93.1642
94779,53,53,326 ,887.475,372.827,309.574
94780,53,53,326 ,807.184,375.454,318.922
94781,53,53,326 ,744.18,304.895,308.434
94782,53,53,326 ,722.899,390.759,286.461
94783,53,53,326 ,700.52,352.062,346.415
94784,53,53,327 ,9.23666,114.519,33.0727
94785,53,53,327 ,7.54989,117.779,25.4203
94786,53,53,327 ,10.5554,123.309,28.7479
94787,53,53,327 ,9.85287,123.585,26.6738
94788,53,53,327 ,9.19906,133.299,29.1541
94789,53,53,327 ,9.68161,116.132,30.5227
94790,53,53,336 ,3791.92,109.79,64.6172
94791,53,53,336 ,3497.4,121.675,58.2133
94792,53,53,336 ,5190.5,116.772,47.5192
94793,53,53,336 ,3832.27,108.414,57.1706
94794,53,53,337 ,1068.09,170.7,105.371
94795,53,53,337 ,830.807,165.343,103.769
94796,53,53,337 ,783.406,156.182,84.7807
94797,53,53,337 ,987.606,165.964,92.3469
94798,53,53,337 ,875.572,154.222,102.591
94799,53,53,337 ,884.786,190.789,94.1944
94800,53,53,337 ,712.596,188.597,105.932
94801,53,53,339 ,196.132,488.764,91.4568
94802,53,53,339 ,220.353,426.21,111.392
94803,53,53,339 ,188.605,435.681,90.4049
94804,53,53,339 ,217.955,364.748,92.0233
94805,53,53,339 ,194.577,418.834,78.1162
94806,53,53,339 ,222.703,467.437,101.752
94807,53,53,339 ,216.35,433.987,87.0123
94808,53,53,339 ,187.157,569.51,104.6
94809,53,53,339 ,224.131,458.035,87.1519
94810,53,53,339 ,208.093,408.593,92.5353
94811,53,53,339 ,232.055,488.457,92.6136
94812,53,53,339 ,218.567,534.533,102.021
94813,53,53,339 ,2068,213.808,146.339
94814,53,53,339 ,2096.78,247.089,131.881
94815,53,53,339 ,2254.03,232.171,118.664
94816,53,53,339 ,2178.2,181.284,126.079
94817,53,53,339 ,2182.92,221.098,125.711
94818,53,53,339 ,1972.33,195.324,144.37
94819,53,53,339 ,1888.16,199.968,124.763
94820,53,53,339 ,2028.08,221.581,110.897
94821,53,53,339 ,2284.8,186.61,141.468
94822,53,53,339 ,1866.92,195.391,117.522
94823,53,53,339 ,2088.53,219.588,109.552
94824,53,53,339 ,2247.29,193.623,100.074
94825,53,53,4231,2364.91,355.169,257.86
94826,53,53,4231,2048.13,388.878,277.383
94827,53,53,4231,2691.31,301.335,286.757
94828,53,53,4231,1824.55,368.444,238.344
94829,53,53,4231,2371.28,277.661,230.641
94830,53,53,4231,2328,347.348,254.131
94831,53,53,4231,2280.33,359.94,261.815
94832,53,53,4231,2200.49,325.89,237.991
94833,53,53,4231,1933.15,347.091,260.017
94834,53,53,4231,2076.48,395.286,257.443
94835,53,53,4233,15.6283,836.948,85.4893
94836,53,53,4233,16.9861,915.242,90.1658
94837,53,53,4233,17.3444,881.775,84.7952
94838,53,53,4233,15.1206,812.324,98.3898
94839,53,53,4233,16.0416,725.743,94.5222
94840,53,53,4233,20.4292,814.117,86.8379
94841,53,53,4233,22.0047,702.868,90.2554
94842,53,53,4233,17.3148,856.986,78.252
94843,53,53,4233,17.5825,860.094,82.451
94844,53,53,4233,17.6023,795.075,92.7132
94845,53,53,4233,17.2392,885.396,83.8376
94846,53,53,4233,17.491,716.538,97.7094
94847,53,53,4233,16.9135,788.63,88.0665
94848,53,53,4233,15.8401,949.61,94.8328
94849,53,53,4233,4.67616,71.624,2.64554
94850,53,53,4233,4.40103,81.0712,2.31283
94851,53,53,4233,4.05703,74.8878,2.02687
94852,53,53,4233,4.10043,82.8099,2.73873
94853,53,53,4233,3.43801,79.6271,1.90628
94854,53,53,4233,4.04279,89.1293,2.41624
94855,53,53,4233,4.79605,68.9693,2.62707
94856,53,53,4233,4.60583,79.9914,2.38135
94857,53,53,4233,3.58073,75.265,2.38752
94858,53,53,4233,3.41869,82.2021,1.85109
94859,53,53,4233,3.86173,83.1073,2.01147
94860,53,53,4233,4.07465,74.9852,2.22163
94861,53,53,4233,5.02961,95.57,2.28456
94862,53,53,4233,3.63295,95.1173,2.5113
94863,53,53,4233,80.2557,5909.73,273.61
94864,53,53,4233,55.3372,6087.76,257.254
94865,53,53,4233,55.3847,5415.34,249.36
94866,53,53,4233,72.9536,5557.45,301.462
94867,53,53,4233,59.0723,4434.69,233.554
94868,53,53,4233,69.0621,6233.37,291.422
94869,53,53,4233,60.2475,6311.03,270.697
94870,53,53,4233,60.8893,5621.75,275.5
94871,53,53,4233,65.4883,6109.1,230.949
94872,53,53,4233,62.0369,6031.53,256.232
94873,53,53,4233,53.3142,6057.32,262.027
94874,53,53,4233,47.839,5432.41,232.111
94875,53,53,4233,54.7866,5817.59,300.884
94876,53,53,4233,62.4521,5296.29,249.575
94877,53,53,4237,1854.53,230.271,176.949
94878,53,53,4237,2513.68,208.414,189.9
94879,53,53,4237,2543.58,225.705,249.214
94880,53,53,4237,2214.27,204.881,188.436
94881,53,53,4237,2200.13,220.856,207.271
94882,53,53,4237,2804.58,226.476,215.748
94883,53,53,4237,2916.88,238.246,184.419
94884,53,53,4238,984.487,197.016,118.102
94885,53,53,4238,1045.41,229.383,132.599
94886,53,53,4238,1094.28,214.632,155.008
94887,53,53,4238,896.056,203.114,136.183
94888,53,53,4238,1191.42,210.173,127.476
94889,53,53,4238,1232.74,201.596,152.642
94890,53,53,4238,1274.31,181.039,127.722
94891,53,53,4238,1289.82,203.191,139.596
94892,53,53,4238,1305.74,181.816,140.839
94893,53,53,4238,1404.96,153.463,124.749
94894,53,53,4238,1181.63,184.216,151.145
94895,53,53,4238,1307.87,234.217,119.573
94896,53,53,4238,1132.13,172.309,143.3
94897,53,53,4243,101.997,1022.6,76.9507
94898,53,53,4243,130.026,1158.54,85.9058
94899,53,53,4243,108.44,1012.47,71.4997
94900,53,53,4244,152.88,61.4196,9.7383
94901,53,53,4244,202.051,68.1854,7.69578
94902,53,53,4244,177.596,69.1316,10.4328
94903,53,53,4244,151.458,51.6296,9.21901
94904,53,53,4244,186.951,73.0369,7.88224
94905,53,53,4244,165.666,64.0469,9.53829
94906,53,53,4244,157.799,67.8086,8.17452
94907,53,53,4244,157.773,56.8515,8.08726
94908,53,53,4244,152.853,62.6526,9.6263
94909,53,53,4244,172.934,63.0981,10.0425
94910,53,53,4244,161.973,66.3421,8.87959
94911,53,53,4244,181.528,54.9506,10.2772
94912,53,53,4244,197.048,60.4005,9.37522
94913,53,53,4244,153.122,68.2758,7.43644
94914,53,53,4244,617.158,224.333,88.4435
94915,53,53,4244,666.979,200.624,76.6278
94916,53,53,4244,526.572,221.265,88.2937
94917,53,53,4244,611.654,208.145,75.1344
94918,53,53,4244,516.964,210.222,78.9267
94919,53,53,4244,613.363,208.227,64.3556
94920,53,53,4244,665.752,228.732,83.2356
94921,53,53,4244,513.404,220.31,85.9828
94922,53,53,4244,580.351,227.183,79.5777
94923,53,53,4244,710.215,270.936,72.7935
94924,53,53,4244,614.556,217.005,84.3944
94925,53,53,4244,644.804,212.222,73.3135
94926,53,53,4244,585.201,214.079,93.9333
94927,53,53,4244,614.661,191.729,87.0835
94928,53,53,4244,1312.74,17.2169,12.427
94929,53,53,4244,1301.2,25.3403,12.475
94930,53,53,4244,988.296,18.3418,12.5376
94931,53,53,4244,1165.63,19.7529,12.9335
94932,53,53,4244,1081.81,19.1801,15.0179
94933,53,53,4244,1155.21,20.1524,12.4093
94934,53,53,4244,1177.09,18.8853,12.1139
94935,53,53,4244,1226.01,18.5798,11.5408
94936,53,53,4244,1221.17,20.0666,13.8136
94937,53,53,4244,1036.81,26.0792,14.2945
94938,53,53,4244,1234.7,19.652,12.669
94939,53,53,4244,1075.9,20.684,12.9602
94940,53,53,4244,1231.05,19.4401,12.9343
94941,53,53,4244,1106.44,20.7919,10.4582
94942,53,53,4245,582.627,885.92,185.348
94943,53,53,4245,201.279,554.294,133.523
94944,53,53,4245,147.089,98.3409,49.4255
94945,53,53,4249,155.808,286.3,94.3483
94946,53,53,4249,188.188,263.484,111.906
94947,53,53,4249,172.269,264.439,86.0207
94948,53,53,4249,181.059,304.285,96.0416
94949,53,53,4249,163.391,285.012,87.6595
94950,53,53,4249,166.033,282.587,86.9623
94951,53,53,4249,166.87,282.887,86.4643
94952,53,53,4249,177.874,288.485,110.764
94953,53,53,4543,972.146,938.293,59.8969
94954,53,53,4543,876.012,1231.54,60.0115
94955,53,53,4543,896.148,1044.41,54.9776
94956,53,53,4543,875.628,1165.08,65.4867
94957,53,53,4543,958.966,1048.53,57.8619
94958,53,53,4543,914.85,1257.09,68.0451
94959,53,53,4543,824.97,1102.88,53.2937
94960,53,53,4543,861.496,1190.64,60.7701
94961,53,53,4543,1520.64,2193.15,168.821
94962,53,53,4543,2358.94,2855.6,188.504
94963,53,53,4543,2061.15,2704.2,162.518
94964,53,53,4543,1959.85,2581.69,154.276
94965,53,53,4543,2397.07,2293.65,195.489
94966,53,53,4543,2430.09,2251.82,157.15
94967,53,53,4543,2125.86,2217.94,165.408
94968,53,53,4543,2078.42,2421.18,196.649
94969,53,53,5111,101.88,63.9739,36.6413
94970,53,53,5111,112.472,71.9043,38.4004
94971,53,53,5111,120.82,84.4703,36.7087
94972,53,53,5111,130.019,80.4402,39.5519
94973,53,55,311 ,208.05,256.313,73.3064
94974,53,55,311 ,208.134,240.357,87.2509
94975,53,55,312 ,0.583253,0.0141952,0.00226702
94976,53,55,312 ,26.6034,18.1131,6.96916
94977,53,55,337 ,77.2897,16.1067,10.5524
94978,53,55,339 ,123.752,13.5109,6.3684
94979,53,55,339 ,10.5037,28.5666,5.10511
94980,53,55,4244,9.15665,3.36162,0.382644
94981,53,55,4244,27.3698,10.1638,4.35582
94982,53,55,4244,53.7411,0.947444,0.620839
94983,53,55,4543,196.545,215.052,10.4007
94984,53,55,4543,418.092,528.735,34.1947
94985,53,55,5111,12.1293,11.5826,4.74271
94986,53,57,2123,295.812,1128.37,258.806
94987,53,57,311 ,622.333,487.854,225.395
94988,53,57,311 ,636.164,540.64,213.695
94989,53,57,311 ,567.474,687.959,252.263
94990,53,57,311 ,644.385,591.206,208.482
94991,53,57,311 ,675.248,444.115,223.049
94992,53,57,312 ,87.4311,54.5966,17.4649
94993,53,57,312 ,64.5,50.1239,18.086
94994,53,57,312 ,1.70959,0.0499385,0.00740097
94995,53,57,312 ,2.11535,0.0547904,0.00658653
94996,53,57,314 ,363.46,63.8688,39.3651
94997,53,57,321 ,483.148,1065.23,512.284
94998,53,57,321 ,430.496,901.781,516.408
94999,53,57,321 ,429.745,1064.72,588.077
95000,53,57,323 ,13.5787,3.85554,3.3595
95001,53,57,325 ,27.395,218.359,26.1647
95002,53,57,325 ,50.2766,74.2196,36.6502
95003,53,57,325 ,49.5897,18.1879,8.49931
95004,53,57,327 ,2.87578,34.8566,8.15138
95005,53,57,327 ,2.72843,40.276,8.17516
95006,53,57,331 ,359.68,136.523,92.5839
95007,53,57,336 ,3619.5,94.0515,56.3583
95008,53,57,336 ,4118.82,104.621,65.4563
95009,53,57,336 ,3875.6,100.533,54.9826
95010,53,57,336 ,3874.64,111.195,56.7704
95011,53,57,337 ,184.349,33.5617,19.9679
95012,53,57,339 ,47.8044,88.1613,26.6525
95013,53,57,339 ,53.4254,101.6,21.6945
95014,53,57,339 ,40.9315,113.394,21.0455
95015,53,57,339 ,594.871,46.7634,30.251
95016,53,57,339 ,563.557,46.251,30.1129
95017,53,57,339 ,541.532,55.8359,33.0097
95018,53,57,4231,269.177,37.4168,31.128
95019,53,57,4233,0.225899,5.51556,0.17105
95020,53,57,4233,1.42821,61.9838,6.13843
95021,53,57,4233,3.07215,383.487,19.3237
95022,53,57,4237,330.262,26.2996,24.1911
95023,53,57,4238,239.322,40.7096,28.9067
95024,53,57,4238,232.919,33.8002,29.1009
95025,53,57,4238,249.186,44.5785,35.1169
95026,53,57,4244,179.353,3.95743,1.86017
95027,53,57,4244,170.15,3.82769,2.18415
95028,53,57,4244,110.045,37.1945,13.4989
95029,53,57,4244,112.317,34.0246,11.8861
95030,53,57,4244,30.5115,9.68079,1.48544
95031,53,57,4244,31.4393,9.5678,1.43333
95032,53,57,4249,57.3818,109.276,31.4057
95033,53,57,4249,52.7837,84.3251,29.8358
95034,53,57,4249,66.7799,101.804,30.4071
95035,53,57,4543,398.615,526.863,35.2056
95036,53,57,4543,491.29,556.426,39.7067
95037,53,57,4543,241.162,238.527,12.8261
95038,53,57,4543,223.741,231.314,15.0859
95039,53,57,5111,36.4566,26.5569,12.9459
95040,53,59,321 ,114.562,210.795,137.94
95041,53,61,2123,687.434,2397.78,646.39
95042,53,61,2123,724.985,2594.99,727.4
95043,53,61,311 ,1390.25,1046.32,454.527
95044,53,61,311 ,1595.7,1245.98,451.814
95045,53,61,311 ,1279.22,1237.19,428.985
95046,53,61,311 ,1219.8,1051.78,469.69
95047,53,61,311 ,998.387,1334.35,446.542
95048,53,61,311 ,1292.81,1335.99,394.603
95049,53,61,311 ,1280.07,1237.69,355.961
95050,53,61,311 ,1215.03,1058.83,527.301
95051,53,61,311 ,1094.99,1102.49,413.854
95052,53,61,312 ,4.80004,0.108357,0.015404
95053,53,61,312 ,4.48251,0.100188,0.0174447
95054,53,61,312 ,4.00445,0.124662,0.0160698
95055,53,61,312 ,4.29636,0.121162,0.0164828
95056,53,61,312 ,4.46597,0.119963,0.0138129
95057,53,61,312 ,164.193,137.875,46.2105
95058,53,61,312 ,196.926,133.453,45.1046
95059,53,61,312 ,206.092,145.064,50.6306
95060,53,61,312 ,213.361,101.405,45.689
95061,53,61,312 ,193.918,151.809,41.965
95062,53,61,314 ,1061.26,188.054,124.248
95063,53,61,314 ,1146.49,168.368,106.157
95064,53,61,321 ,825.697,1632.94,1070.48
95065,53,61,321 ,929.213,1998.61,1030.88
95066,53,61,321 ,730.091,1489.43,1173.62
95067,53,61,321 ,876.968,1876.19,1148.77
95068,53,61,321 ,781.349,1700.67,1199.23
95069,53,61,323 ,165.681,45.323,38.4371
95070,53,61,323 ,183.773,52.1628,41.3523
95071,53,61,323 ,158.723,39.3844,39.9894
95072,53,61,323 ,149.33,51.5575,43.9923
95073,53,61,323 ,161.239,45.9331,32.633
95074,53,61,323 ,163.919,51.0454,48.2258
95075,53,61,323 ,138.676,52.0385,44.0483
95076,53,61,325 ,221.196,1786.29,173.32
95077,53,61,325 ,192.477,1526.08,212.448
95078,53,61,325 ,200.564,1459.04,190.489
95079,53,61,325 ,210.333,1486.6,209.838
95080,53,61,325 ,178.957,1729.92,209.845
95081,53,61,325 ,333.466,463.126,281.574
95082,53,61,325 ,401.233,481.698,272.034
95083,53,61,325 ,382.182,496.836,296.874
95084,53,61,325 ,345.043,454.198,293.576
95085,53,61,325 ,379.996,429.712,261.425
95086,53,61,325 ,407.446,101.984,64.9238
95087,53,61,325 ,327.144,143.417,60.2572
95088,53,61,325 ,357.233,135.739,63.0145
95089,53,61,325 ,242.798,134.175,56.9434
95090,53,61,325 ,396.809,116.508,58.8073
95091,53,61,326 ,534.44,209.892,202.459
95092,53,61,326 ,646.455,225.455,242.763
95093,53,61,326 ,532.172,202.755,231.885
95094,53,61,327 ,6.32864,101.907,21.1768
95095,53,61,327 ,6.59549,104.114,27.199
95096,53,61,327 ,6.42456,93.4651,21.8183
95097,53,61,327 ,7.94752,91.5024,26.5376
95098,53,61,327 ,8.03588,103.679,22.035
95099,53,61,331 ,1239.31,355.97,212.063
95100,53,61,331 ,1042.19,367.034,284.334
95101,53,61,336 ,9460.55,248.196,139.565
95102,53,61,336 ,12563.2,263.655,130.53
95103,53,61,336 ,8145.61,252.597,176.93
95104,53,61,336 ,10470.3,305.967,139.423
95105,53,61,336 ,11869.3,314.736,148.606
95106,53,61,336 ,9882.71,234.972,113.669
95107,53,61,336 ,10849.6,280.496,154.289
95108,53,61,336 ,8061.24,225.243,135.326
95109,53,61,336 ,10079.2,249.618,151.313
95110,53,61,337 ,918.258,169.166,87.1475
95111,53,61,337 ,878.756,137.09,92.2254
95112,53,61,337 ,910.827,177.063,108.276
95113,53,61,337 ,856.299,159.907,104.375
95114,53,61,337 ,888.314,155.298,99.3852
95115,53,61,337 ,832.097,191.511,85.6397
95116,53,61,337 ,764.008,176.668,96.9741
95117,53,61,339 ,3009.34,282.943,154.196
95118,53,61,339 ,2930.91,363.121,151.717
95119,53,61,339 ,2885.86,381.43,226.27
95120,53,61,339 ,3054.01,325.054,140.421
95121,53,61,339 ,2945.8,329.344,156.9
95122,53,61,339 ,2805.3,365.453,156.12
95123,53,61,339 ,2887.39,375.364,198.113
95124,53,61,339 ,3142.34,333.8,140.939
95125,53,61,339 ,3000.63,313.677,158.615
95126,53,61,339 ,3364.64,322.362,193.255
95127,53,61,339 ,3615.49,327.673,202.862
95128,53,61,339 ,3074.67,326.32,149.797
95129,53,61,339 ,2798.5,316.198,183.835
95130,53,61,339 ,3540.64,240.41,172.929
95131,53,61,339 ,3077.06,374.207,155.898
95132,53,61,339 ,2860.06,283.905,173.988
95133,53,61,339 ,2969.12,299.242,195.122
95134,53,61,339 ,314.843,700.827,133.429
95135,53,61,339 ,295.935,616.862,126.495
95136,53,61,339 ,299.72,499.532,118.767
95137,53,61,339 ,320.921,637.307,129.843
95138,53,61,339 ,293.499,736.377,130.66
95139,53,61,339 ,291.501,570.778,148.392
95140,53,61,339 ,268.978,623.542,143.515
95141,53,61,339 ,300.587,638.647,125.981
95142,53,61,339 ,289.685,524.871,140.601
95143,53,61,339 ,291.43,705.851,134.499
95144,53,61,339 ,313.68,554.231,136.077
95145,53,61,339 ,292.627,601.768,121.726
95146,53,61,339 ,275.288,680.544,136.064
95147,53,61,339 ,309.849,721.904,141.712
95148,53,61,339 ,269.628,713.956,146.766
95149,53,61,339 ,285.54,652.08,122.005
95150,53,61,339 ,265.038,723.045,131.825
95151,53,61,4231,2193.73,288.066,268.975
95152,53,61,4231,2385.38,246.263,235.499
95153,53,61,4231,2450.49,287.448,287.538
95154,53,61,4231,2129.61,276.713,282.261
95155,53,61,4231,2077.48,342.934,212.728
95156,53,61,4231,2097.81,347.597,270.865
95157,53,61,4231,2018.53,336.333,270.821
95158,53,61,4231,1920.39,317.812,254.75
95159,53,61,4231,2439.4,313.316,231.43
95160,53,61,4231,2664.01,398.453,268.001
95161,53,61,4233,10.2666,587.701,62.9102
95162,53,61,4233,11.1385,520.751,54.5143
95163,53,61,4233,12.4856,597.406,61.2416
95164,53,61,4233,11.3648,572.544,58.0709
95165,53,61,4233,9.42587,580.068,71.384
95166,53,61,4233,11.0119,503.811,56.9645
95167,53,61,4233,11.9534,488.29,63.0416
95168,53,61,4233,11.8168,576.579,56.2877
95169,53,61,4233,11.4022,498.83,62.4632
95170,53,61,4233,2.18423,44.538,1.33394
95171,53,61,4233,2.70689,53.1821,1.20162
95172,53,61,4233,2.81476,57.596,1.52984
95173,53,61,4233,2.80587,44.9253,1.72847
95174,53,61,4233,3.14136,51.8731,1.53562
95175,53,61,4233,2.45749,47.2125,1.48209
95176,53,61,4233,2.24671,52.1408,1.58564
95177,53,61,4233,2.25196,53.7452,1.54184
95178,53,61,4233,2.10912,52.3255,1.27301
95179,53,61,4233,32.4459,4105.78,170.936
95180,53,61,4233,37.2828,3122.03,185.818
95181,53,61,4233,44.9751,4324.66,168.216
95182,53,61,4233,30.7632,3818.84,161.956
95183,53,61,4233,40.0414,3908.02,131.174
95184,53,61,4233,42.8941,3408.32,186.539
95185,53,61,4233,45.6279,3578.17,158.316
95186,53,61,4233,38.1171,3935.35,169.52
95187,53,61,4233,44.7659,3323.61,141.164
95188,53,61,4237,2455.65,177.219,193.211
95189,53,61,4237,2599.44,192.749,169.265
95190,53,61,4237,2180.53,200.247,174.919
95191,53,61,4237,2086.98,180.869,184.896
95192,53,61,4237,3102.11,173.676,191.926
95193,53,61,4237,2309.39,192.099,197.989
95194,53,61,4238,1260.48,187.529,155.575
95195,53,61,4238,1336.28,230.188,170.431
95196,53,61,4238,1223.31,202.082,136.041
95197,53,61,4238,1239.19,168.198,140.496
95198,53,61,4238,1267.76,201.139,154.636
95199,53,61,4238,1127.82,175.9,151.32
95200,53,61,4238,1144.31,216.3,163.914
95201,53,61,4238,1234.07,173.757,137.793
95202,53,61,4238,1314.53,218.273,145.464
95203,53,61,4238,939.201,207.342,153.998
95204,53,61,4238,1317.04,172.71,130.952
95205,53,61,4238,1491.04,189.74,134.859
95206,53,61,4238,1249.99,173.751,152.94
95207,53,61,4238,1148.87,174.373,141.951
95208,53,61,4243,110.46,1089.72,106.592
95209,53,61,4243,112.193,1077.27,64.7939
95210,53,61,4243,107.545,1169.63,93.4559
95211,53,61,4244,153.324,67.8917,8.69507
95212,53,61,4244,173.334,57.2208,8.66826
95213,53,61,4244,148.52,66.992,8.89085
95214,53,61,4244,194.759,76.3641,8.7586
95215,53,61,4244,198.375,59.201,10.3719
95216,53,61,4244,160.747,63.2023,10.5486
95217,53,61,4244,165.41,58.2833,9.41861
95218,53,61,4244,176.327,48.7012,11.0776
95219,53,61,4244,187.695,70.7591,9.04265
95220,53,61,4244,176.137,49.1524,9.10801
95221,53,61,4244,169.983,63.2295,8.7338
95222,53,61,4244,176.489,56.5427,8.14985
95223,53,61,4244,170.971,60.0372,8.40013
95224,53,61,4244,166.148,58.4572,8.73203
95225,53,61,4244,1179.45,20.2881,13.2592
95226,53,61,4244,1146.09,21.9007,11.9521
95227,53,61,4244,889.348,24.6809,13.0291
95228,53,61,4244,1064.14,22.1295,12.293
95229,53,61,4244,1073.62,20.7085,12.6148
95230,53,61,4244,1294.47,21.5464,10.8707
95231,53,61,4244,1139.5,17.905,13.5632
95232,53,61,4244,1581.56,19.3495,12.6405
95233,53,61,4244,1242.48,14.5817,12.2069
95234,53,61,4244,1141.19,21.329,11.4139
95235,53,61,4244,1134.33,18.7138,13.0715
95236,53,61,4244,1090.5,18.6133,14.0039
95237,53,61,4244,1133.88,21.7751,12.9923
95238,53,61,4244,1203.55,21.5829,12.799
95239,53,61,4244,627.939,200.708,86.4041
95240,53,61,4244,659.303,238.86,79.5368
95241,53,61,4244,673.017,211.536,82.4472
95242,53,61,4244,643.13,224.043,67.921
95243,53,61,4244,581.653,196.122,84.5318
95244,53,61,4244,613.902,243.009,77.7147
95245,53,61,4244,608.358,220.869,75.2449
95246,53,61,4244,574.119,208.561,90.0717
95247,53,61,4244,672.63,243.118,88.1171
95248,53,61,4244,556.078,228.349,84.2908
95249,53,61,4244,523.668,226.576,79.0466
95250,53,61,4244,572.145,201.446,82.3185
95251,53,61,4244,596.418,211.927,75.1749
95252,53,61,4244,609.757,239.25,71.3472
95253,53,61,4245,208.809,625.104,128.959
95254,53,61,4245,438.892,805.107,224.864
95255,53,61,4245,128.938,118.656,45.1849
95256,53,61,4249,192.607,323.697,117.014
95257,53,61,4249,173.538,339.582,96.7557
95258,53,61,4249,180.526,346.246,114.337
95259,53,61,4249,189.527,265.507,104.262
95260,53,61,4249,216.432,284.626,115.549
95261,53,61,4249,217.613,317.272,113.807
95262,53,61,4249,161.061,271.103,120.664
95263,53,61,4249,194.121,264.167,95.6423
95264,53,61,4249,206.616,329.962,112.439
95265,53,61,4543,1018.07,1422.28,75.139
95266,53,61,4543,1135.53,1479.51,88.2164
95267,53,61,4543,1057.67,1043.58,78.5196
95268,53,61,4543,981.756,1426.81,68.2141
95269,53,61,4543,1136.18,1003.1,76.7061
95270,53,61,4543,1036.42,1390.96,72.8597
95271,53,61,4543,1127.46,1292.99,58.8124
95272,53,61,4543,1118.64,1299.83,78.0804
